"","chr","SNPid","physPos","linkMapPos"
"Chr17_36454758","Chr17","Chr17_36454758",36454758,87.551110042683
"Chr17_36492766","Chr17","Chr17_36492766",36492766,87.6424159621235
"Chr17_36541922","Chr17","Chr17_36541922",36541922,87.7605025169545
"Chr17_36635834","Chr17","Chr17_36635834",36635834,87.9861055875317
"Chr17_36676070","Chr17","Chr17_36676070",36676070,88.0827637903997
"Chr17_36722959","Chr17","Chr17_36722959",36722959,88.1954043728204
"Chr17_36889570","Chr17","Chr17_36889570",36889570,88.5956509141775
"Chr17_36911397","Chr17","Chr17_36911397",36911397,88.6480855148833
"Chr17_36923776","Chr17","Chr17_36923776",36923776,88.677823358936
"Chr17_36924518","Chr17","Chr17_36924518",36924518,88.6796058518907
"Chr17_36925530","Chr17","Chr17_36925530",36925530,88.6820369608803
"Chr17_37085430","Chr17","Chr17_37085430",37085430,89.0661617903513
"Chr17_37119845","Chr17","Chr17_37119845",37119845,89.1488363119663
"Chr17_37283786","Chr17","Chr17_37283786",37283786,89.5426687614242
"Chr17_37508805","Chr17","Chr17_37508805",37508805,90.0832277670699
"Chr17_37617057","Chr17","Chr17_37617057",37617057,90.3432795559373
"Chr17_37820642","Chr17","Chr17_37820642",37820642,90.8323480575499
"Chr17_37961558","Chr17","Chr17_37961558",37961558,91.1708679729329
"Chr17_38021206","Chr17","Chr17_38021206",38021206,91.3141592664181
"Chr17_38043631","Chr17","Chr17_38043631",38043631,91.3680304315269
"Chr17_38068592","Chr17","Chr17_38068592",38068592,91.4279937827991
"Chr17_38146883","Chr17","Chr17_38146883",38146883,91.6160708123433
"Chr17_38237259","Chr17","Chr17_38237259",38237259,91.8331794151468
"Chr17_38244155","Chr17","Chr17_38244155",38244155,91.8497455491307
"Chr17_38264397","Chr17","Chr17_38264397",38264397,91.8983725334844
"Chr17_38339583","Chr17","Chr17_38339583",38339583,92.0789904786289
"Chr17_38397659","Chr17","Chr17_38397659",38397659,92.2185053854229
"Chr17_38494289","Chr17","Chr17_38494289",38494289,92.4506378574166
"Chr17_38496605","Chr17","Chr17_38496605",38496605,92.4562015416258
"Chr17_38497040","Chr17","Chr17_38497040",38497040,92.4572465341262
"Chr17_38505532","Chr17","Chr17_38505532",38505532,92.47764670956
"Chr17_38505594","Chr17","Chr17_38505594",38505594,92.4777956510199
"Chr17_38782181","Chr17","Chr17_38782181",38782181,93.1422355147404
"Chr17_38899394","Chr17","Chr17_38899394",38899394,93.4238141491168
"Chr17_38943796","Chr17","Chr17_38943796",38943796,93.5304802571729
"Chr17_38953270","Chr17","Chr17_38953270",38953270,93.5532394731479
"Chr17_38971867","Chr17","Chr17_38971867",38971867,93.5979147042528
"Chr17_38986145","Chr17","Chr17_38986145",38986145,93.6322144810833
"Chr17_39008681","Chr17","Chr17_39008681",39008681,93.6863522994507
"Chr17_39050287","Chr17","Chr17_39050287",39050287,93.7863016281247
"Chr17_39121119","Chr17","Chr17_39121119",39121119,93.9564600391384
"Chr17_39190333","Chr17","Chr17_39190333",39190333,94.1227315585069
"Chr17_39198701","Chr17","Chr17_39198701",39198701,94.142833851021
"Chr17_39230247","Chr17","Chr17_39230247",39230247,94.2186162266964
"Chr17_39283001","Chr17","Chr17_39283001",39283001,94.3453461907609
"Chr17_39312465","Chr17","Chr17_39312465",39312465,94.4161270161239
"Chr17_39427762","Chr17","Chr17_39427762",39427762,94.6931028789351
"Chr17_39441792","Chr17","Chr17_39441792",39441792,94.7268068899262
"Chr17_39515297","Chr17","Chr17_39515297",39515297,94.903386599684
"Chr17_39619457","Chr17","Chr17_39619457",39619457,95.1536082522025
"Chr17_39800244","Chr17","Chr17_39800244",39800244,95.5879095376658
"Chr17_39810502","Chr17","Chr17_39810502",39810502,95.6125521424232
"Chr17_39811338","Chr17","Chr17_39811338",39811338,95.6145604498493
"Chr17_39936061","Chr17","Chr17_39936061",39936061,95.9141802191184
"Chr17_40166965","Chr17","Chr17_40166965",40166965,96.4688766520401
"Chr17_40325608","Chr17","Chr17_40325608",40325608,96.8499818135271
"Chr17_40518196","Chr17","Chr17_40518196",40518196,97.3126324242723
"Chr17_40530452","Chr17","Chr17_40530452",40530452,97.342074787687
"Chr17_40635856","Chr17","Chr17_40635856",40635856,97.5952848785285
"Chr17_40638137","Chr17","Chr17_40638137",40638137,97.6007644828814
"Chr17_40711280","Chr17","Chr17_40711280",40711280,97.7764745666963
"Chr17_40805796","Chr17","Chr17_40805796",40805796,98.003528615366
"Chr17_40880062","Chr17","Chr17_40880062",40880062,98.1819364614291
"Chr17_41197113","Chr17","Chr17_41197113",41197113,98.9435822482247
"Chr17_41358651","Chr17","Chr17_41358651",41358651,99.3316420149733
"Chr17_41605036","Chr17","Chr17_41605036",41605036,99.9235281695025
"Chr18_00000275","Chr18","Chr18_00000275",275,5.34443707371865e-05
"Chr18_00493502","Chr18","Chr18_00493502",493502,0.850382691002682
"Chr18_00705084","Chr18","Chr18_00705084",705084,1.21515258936769
"Chr18_00748834","Chr18","Chr18_00748834",748834,1.2905781125855
"Chr18_01057081","Chr18","Chr18_01057081",1057081,1.82199962699277
"Chr18_01078852","Chr18","Chr18_01078852",1078852,1.85953309135791
"Chr18_01269909","Chr18","Chr18_01269909",1269909,2.18891764425903
"Chr18_01292427","Chr18","Chr18_01292427",1292427,2.22773894555774
"Chr18_01452418","Chr18","Chr18_01452418",1452418,2.50356534293236
"Chr18_02012892","Chr18","Chr18_02012892",2012892,3.46982922178893
"Chr18_02082827","Chr18","Chr18_02082827",2082827,3.59039799816007
"Chr18_02226436","Chr18","Chr18_02226436",2226436,3.83798163161802
"Chr18_02399205","Chr18","Chr18_02399205",2399205,4.13583745380812
"Chr18_02925011","Chr18","Chr18_02925011",2925011,5.04233328606093
"Chr18_03070899","Chr18","Chr18_03070899",3070899,5.29384594277404
"Chr18_03208308","Chr18","Chr18_03208308",3208308,5.53074070208456
"Chr18_03395365","Chr18","Chr18_03395365",3395365,5.85322920714862
"Chr18_03424526","Chr18","Chr18_03424526",3424526,5.90350311989272
"Chr18_03452438","Chr18","Chr18_03452438",3452438,5.9516237416997
"Chr18_03774687","Chr18","Chr18_03774687",3774687,6.50718487156059
"Chr18_03821682","Chr18","Chr18_03821682",3821682,6.58820481358621
"Chr18_03880661","Chr18","Chr18_03880661",3880661,6.68988531493164
"Chr18_03958178","Chr18","Chr18_03958178",3958178,6.82352554997792
"Chr18_04272352","Chr18","Chr18_04272352",4272352,7.36516528326775
"Chr18_04417301","Chr18","Chr18_04417301",4417301,7.61505909275112
"Chr18_04433859","Chr18","Chr18_04433859",4433859,7.64360528277261
"Chr18_04745320","Chr18","Chr18_04745320",4745320,8.18056777161696
"Chr18_05503394","Chr18","Chr18_05503394",5503394,9.48749641362412
"Chr18_05529499","Chr18","Chr18_05529499",5529499,9.53250174582071
"Chr18_06337871","Chr18","Chr18_06337871",6337871,10.9261447413549
"Chr18_06589934","Chr18","Chr18_06589934",6589934,11.3607043678429
"Chr18_06699368","Chr18","Chr18_06699368",6699368,11.549369892593
"Chr18_06807208","Chr18","Chr18_06807208",6807208,11.7352873422801
"Chr18_06826566","Chr18","Chr18_06826566",6826566,11.7686607657875
"Chr18_06966992","Chr18","Chr18_06966992",6966992,12.0107568691791
"Chr18_07000561","Chr18","Chr18_07000561",7000561,12.0686302266396
"Chr18_07007477","Chr18","Chr18_07007477",7007477,12.0805534933499
"Chr18_07027697","Chr18","Chr18_07027697",7027697,12.1154130151662
"Chr18_07069436","Chr18","Chr18_07069436",7069436,12.187371550334
"Chr18_07085029","Chr18","Chr18_07085029",7085029,12.2142540688148
"Chr18_07111822","Chr18","Chr18_07111822",7111822,12.2604455212393
"Chr18_07175308","Chr18","Chr18_07175308",7175308,12.3698961444852
"Chr18_07273240","Chr18","Chr18_07273240",7273240,12.5387320836798
"Chr18_07538739","Chr18","Chr18_07538739",7538739,12.9964555348525
"Chr18_07633824","Chr18","Chr18_07633824",7633824,13.1603832119991
"Chr18_07669885","Chr18","Chr18_07669885",7669885,13.2225528072621
"Chr18_07674527","Chr18","Chr18_07674527",7674527,13.230555670777
"Chr18_07795138","Chr18","Chr18_07795138",7795138,13.4384904771958
"Chr18_07853246","Chr18","Chr18_07853246",7853246,13.5386693641247
"Chr18_09940925","Chr18","Chr18_09940925",9940925,17.1378529272292
"Chr18_10460062","Chr18","Chr18_10460062",10460062,18.0328513237257
"Chr18_10532356","Chr18","Chr18_10532356",10532356,18.1574870443087
"Chr18_11276455","Chr18","Chr18_11276455",11276455,19.4403226191852
"Chr18_11660204","Chr18","Chr18_11660204",11660204,20.1019104845408
"Chr18_11929072","Chr18","Chr18_11929072",11929072,20.5654421320042
"Chr18_12067210","Chr18","Chr18_12067210",12067210,20.803593696033
"Chr18_12952719","Chr18","Chr18_12952719",12952719,22.330221802069
"Chr18_13221295","Chr18","Chr18_13221295",13221295,22.7932500380403
"Chr18_14045877","Chr18","Chr18_14045877",14045877,24.2148392674342
"Chr18_15187978","Chr18","Chr18_15187978",15187978,26.1838350501217
"Chr18_16288210","Chr18","Chr18_16288210",16288210,28.0806481760867
"Chr18_16306649","Chr18","Chr18_16306649",16306649,28.1124372326036
"Chr18_16378567","Chr18","Chr18_16378567",16378567,28.2364247246899
"Chr18_18322044","Chr18","Chr18_18322044",18322044,31.5870023152446
"Chr18_20951524","Chr18","Chr18_20951524",20951524,36.1202572818903
"Chr18_21404872","Chr18","Chr18_21404872",21404872,36.9018346555988
"Chr18_23778720","Chr18","Chr18_23778720",23778720,40.9943769970739
"Chr18_25255081","Chr18","Chr18_25255081",25255081,43.539641017265
"Chr18_25549142","Chr18","Chr18_25549142",25549142,44.0466056980181
"Chr18_25672153","Chr18","Chr18_25672153",25672153,44.2586781331392
"Chr18_25981821","Chr18","Chr18_25981821",25981821,44.7925494685406
"Chr18_26601269","Chr18","Chr18_26601269",26601269,45.8604852286828
"Chr18_26655422","Chr18","Chr18_26655422",26655422,45.9538456483128
"Chr18_27258928","Chr18","Chr18_27258928",27258928,46.9942972098004
"Chr18_28166420","Chr18","Chr18_28166420",28166420,48.5588242707369
"Chr18_29109262","Chr18","Chr18_29109262",29109262,50.1842951544334
"Chr18_29995808","Chr18","Chr18_29995808",29995808,51.7127110608711
"Chr18_31025169","Chr18","Chr18_31025169",31025169,53.4873417352711
"Chr18_32654751","Chr18","Chr18_32654751",32654751,56.2967605918726
"Chr18_33097036","Chr18","Chr18_33097036",33097036,57.0592652212757
"Chr18_34153460","Chr18","Chr18_34153460",34153460,58.8805528313293
"Chr18_37353915","Chr18","Chr18_37353915",37353915,64.3981755264158
"Chr18_38919586","Chr18","Chr18_38919586",38919586,67.0974110546888
"Chr18_41526444","Chr18","Chr18_41526444",41526444,71.591665422792
"Chr18_42777877","Chr18","Chr18_42777877",42777877,73.7491508810098
"Chr18_43427368","Chr18","Chr18_43427368",43427368,74.8688811324441
"Chr18_43499025","Chr18","Chr18_43499025",43499025,74.9924186574091
"Chr18_44370835","Chr18","Chr18_44370835",44370835,76.4954295236152
"Chr18_44618736","Chr18","Chr18_44618736",44618736,76.9228138123287
"Chr18_45221870","Chr18","Chr18_45221870",45221870,77.9626240413675
"Chr18_45741957","Chr18","Chr18_45741957",45741957,78.8592602492252
"Chr18_45890611","Chr18","Chr18_45890611",45890611,79.1155415230177
"Chr18_46104552","Chr18","Chr18_46104552",46104552,79.4843783655946
"Chr18_46225078","Chr18","Chr18_46225078",46225078,79.6921666309969
"Chr18_46271172","Chr18","Chr18_46271172",46271172,79.7716332382472
"Chr18_46474488","Chr18","Chr18_46474488",46474488,80.1221524537569
"Chr18_47453403","Chr18","Chr18_47453403",47453403,81.8098136208599
"Chr18_47505201","Chr18","Chr18_47505201",47505201,81.8991139923259
"Chr18_47570384","Chr18","Chr18_47570384",47570384,82.0114902638666
"Chr18_47666888","Chr18","Chr18_47666888",47666888,82.1778643139834
"Chr18_47903074","Chr18","Chr18_47903074",47903074,82.5850518025942
"Chr18_47922009","Chr18","Chr18_47922009",47922009,82.6176959690428
"Chr18_48030200","Chr18","Chr18_48030200",48030200,82.8042185469276
"Chr18_48031733","Chr18","Chr18_48031733",48031733,82.8068614572611
"Chr18_48049539","Chr18","Chr18_48049539",48049539,82.8375592142078
"Chr18_48164660","Chr18","Chr18_48164660",48164660,83.0360291949702
"Chr18_48687498","Chr18","Chr18_48687498",48687498,83.9374081597279
"Chr18_48941415","Chr18","Chr18_48941415",48941415,84.3751641043884
"Chr18_49014777","Chr18","Chr18_49014777",49014777,84.5016410697439
"Chr18_49402317","Chr18","Chr18_49402317",49402317,85.1697646644371
"Chr18_49876745","Chr18","Chr18_49876745",49876745,85.9876842102468
"Chr18_50165432","Chr18","Chr18_50165432",50165432,86.4853840507309
"Chr18_50197643","Chr18","Chr18_50197643",50197643,86.5409161999508
"Chr18_50248819","Chr18","Chr18_50248819",50248819,86.6291442359781
"Chr18_50292808","Chr18","Chr18_50292808",50292808,86.7049817980541
"Chr18_50293424","Chr18","Chr18_50293424",50293424,86.706043789421
"Chr18_50503126","Chr18","Chr18_50503126",50503126,87.0675725453026
"Chr18_50520440","Chr18","Chr18_50520440",50520440,87.0974220883653
"Chr18_50727402","Chr18","Chr18_50727402",50727402,87.4542270514786
"Chr18_50749152","Chr18","Chr18_50749152",50749152,87.4917243115925
"Chr18_50801297","Chr18","Chr18_50801297",50801297,87.5816229152084
"Chr18_51150984","Chr18","Chr18_51150984",51150984,88.1844874852075
"Chr18_51152675","Chr18","Chr18_51152675",51152675,88.1874027894307
"Chr18_51153359","Chr18","Chr18_51153359",51153359,88.1885820136108
"Chr18_51349768","Chr18","Chr18_51349768",51349768,88.5271934785179
"Chr18_51679113","Chr18","Chr18_51679113",51679113,89.0949881972417
"Chr18_51816494","Chr18","Chr18_51816494",51816494,89.3318346842174
"Chr18_51864501","Chr18","Chr18_51864501",51864501,89.4145993263458
"Chr18_52028797","Chr18","Chr18_52028797",52028797,89.697847595205
"Chr18_52457169","Chr18","Chr18_52457169",52457169,90.4363660462189
"Chr18_52632885","Chr18","Chr18_52632885",52632885,90.7393025316529
"Chr18_52695798","Chr18","Chr18_52695798",52695798,90.8477652960461
"Chr18_52699069","Chr18","Chr18_52699069",52699069,90.8534045391649
"Chr18_53341991","Chr18","Chr18_53341991",53341991,91.9618097560389
"Chr18_53380347","Chr18","Chr18_53380347",53380347,92.0279359587484
"Chr18_53525618","Chr18","Chr18_53525618",53525618,92.2783849000826
"Chr18_53549188","Chr18","Chr18_53549188",53549188,92.3190198619625
"Chr18_54125416","Chr18","Chr18_54125416",54125416,93.3124438252253
"Chr18_54193658","Chr18","Chr18_54193658",54193658,93.4300938493494
"Chr18_54238061","Chr18","Chr18_54238061",54238061,93.5066451523766
"Chr18_54321346","Chr18","Chr18_54321346",54321346,93.6502294884039
"Chr18_54332946","Chr18","Chr18_54332946",54332946,93.6702280271314
"Chr18_54343631","Chr18","Chr18_54343631",54343631,93.6886490949161
"Chr18_54419589","Chr18","Chr18_54419589",54419589,93.8196015953179
"Chr18_54437972","Chr18","Chr18_54437972",54437972,93.8512941071651
"Chr18_54502352","Chr18","Chr18_54502352",54502352,93.9622859971025
"Chr18_54785183","Chr18","Chr18_54785183",54785183,94.4498900235531
"Chr18_54846938","Chr18","Chr18_54846938",54846938,94.5563563820975
"Chr18_54896233","Chr18","Chr18_54896233",54896233,94.6413415516294
"Chr18_54900674","Chr18","Chr18_54900674",54900674,94.6489978887405
"Chr18_55021257","Chr18","Chr18_55021257",55021257,94.8568844228244
"Chr18_55023913","Chr18","Chr18_55023913",55023913,94.8614633985882
"Chr18_55026765","Chr18","Chr18_55026765",55026765,94.866380280696
"Chr18_55065935","Chr18","Chr18_55065935",55065935,94.9339098291404
"Chr18_55103430","Chr18","Chr18_55103430",55103430,94.998551657553
"Chr18_55114120","Chr18","Chr18_55114120",55114120,95.0169813453976
"Chr18_55130204","Chr18","Chr18_55130204",55130204,95.0447103537504
"Chr18_55179541","Chr18","Chr18_55179541",55179541,95.1297679317846
"Chr18_55221536","Chr18","Chr18_55221536",55221536,95.2021678140139
"Chr18_55232814","Chr18","Chr18_55232814",55232814,95.2216112208905
"Chr18_55270849","Chr18","Chr18_55270849",55270849,95.2871840157611
"Chr18_55495439","Chr18","Chr18_55495439",55495439,95.6743798616922
"Chr18_55531902","Chr18","Chr18_55531902",55531902,95.7372425097628
"Chr18_55532204","Chr18","Chr18_55532204",55532204,95.7377631613745
"Chr18_55573243","Chr18","Chr18_55573243",55573243,95.8085148881708
"Chr18_55580293","Chr18","Chr18_55580293",55580293,95.8206691724836
"Chr18_55582686","Chr18","Chr18_55582686",55582686,95.8247947331021
"Chr18_55586731","Chr18","Chr18_55586731",55586731,95.8317683614773
"Chr18_55644750","Chr18","Chr18_55644750",55644750,95.9317938113418
"Chr18_55689404","Chr18","Chr18_55689404",55689404,96.0087778413708
"Chr18_55800154","Chr18","Chr18_55800154",55800154,96.1997121658593
"Chr18_55805797","Chr18","Chr18_55805797",55805797,96.2094407653455
"Chr18_55864452","Chr18","Chr18_55864452",55864452,96.3105626868161
"Chr18_55879410","Chr18","Chr18_55879410",55879410,96.3363504577028
"Chr18_55901564","Chr18","Chr18_55901564",55901564,96.3745442186483
"Chr18_56017958","Chr18","Chr18_56017958",56017958,96.5752088666349
"Chr18_56032828","Chr18","Chr18_56032828",56032828,96.6008449244691
"Chr18_56116682","Chr18","Chr18_56116682",56116682,96.7454102233013
"Chr18_56178283","Chr18","Chr18_56178283",56178283,96.8516110840039
"Chr18_56191522","Chr18","Chr18_56191522",56191522,96.8744352783326
"Chr18_56196882","Chr18","Chr18_56196882",56196882,96.8836759824343
"Chr18_56221677","Chr18","Chr18_56221677",56221677,96.9264228589642
"Chr18_56315388","Chr18","Chr18_56315388",56315388,97.0879817436788
"Chr18_56429631","Chr18","Chr18_56429631",56429631,97.284938041941
"Chr18_56439611","Chr18","Chr18_56439611",56439611,97.3021436812945
"Chr18_56494597","Chr18","Chr18_56494597",56494597,97.3969402028866
"Chr18_56513903","Chr18","Chr18_56513903",56513903,97.4302239777721
"Chr18_56526271","Chr18","Chr18_56526271",56526271,97.4515465576843
"Chr18_56530612","Chr18","Chr18_56530612",56530612,97.4590304935995
"Chr18_56537693","Chr18","Chr18_56537693",56537693,97.471238222283
"Chr18_56540835","Chr18","Chr18_56540835",56540835,97.476655067859
"Chr18_56568806","Chr18","Chr18_56568806",56568806,97.5248774063716
"Chr18_56613165","Chr18","Chr18_56613165",56613165,97.6013528528726
"Chr18_56646826","Chr18","Chr18_56646826",56646826,97.6593848194334
"Chr18_56678385","Chr18","Chr18_56678385",56678385,97.7137929128558
"Chr18_57017142","Chr18","Chr18_57017142",57017142,98.2978140321402
"Chr18_57214967","Chr18","Chr18_57214967",57214967,98.6388666979816
"Chr18_57233098","Chr18","Chr18_57233098",57233098,98.670124758815
"Chr18_57392811","Chr18","Chr18_57392811",57392811,98.945471880865
"Chr18_57892320","Chr18","Chr18_57892320",57892320,99.806631370625
"Chr19_00077228","Chr19","Chr19_00077228",77228,0.150594915933768
"Chr19_00142795","Chr19","Chr19_00142795",142795,0.279802673759329
"Chr19_00182030","Chr19","Chr19_00182030",182030,0.357120019044089
"Chr19_00226773","Chr19","Chr19_00226773",226773,0.445291549057496
"Chr19_00262394","Chr19","Chr19_00262394",262394,0.51548706725269
"Chr19_00465279","Chr19","Chr19_00465279",465279,0.915296665776931
"Chr19_00486349","Chr19","Chr19_00486349",486349,0.956817666545375
"Chr19_00489781","Chr19","Chr19_00489781",489781,0.963580840472157
"Chr19_00501430","Chr19","Chr19_00501430",501430,0.9865366135121
"Chr19_00505708","Chr19","Chr19_00505708",505708,0.994966933459295
"Chr19_00551810","Chr19","Chr19_00551810",551810,1.08581653846294
